Tweet_ID,target
1458346064960839681,no
1458345499291959302,no
1458345310086959107,no
1458344424874852354,no
1458344389542023168,no
1458344355396141060,no
1458344347225657344,no
1458344260860792833,no
1458344195844882432,no
1458343832807002113,no
1458343825806663680,no
1458343798208147458,no
1458343678968221701,no
1458343622412230659,no
1458343555387191298,no
1458343509942022146,no
1458343501138210817,no
1458343467394945025,no
1458343176796884993,no
1458342690693607424,no
1458342631201722369,no
1458342321154633735,no
1458341935186276356,no
1458341920799789056,no
1458341703765532673,no
1458341444041646080,no
1458341370670637061,no
1458341160406200323,no
1458340907325984769,no
1458340670071058435,no
1458340575468457990,no
1458340378570989570,no
1458340326557552643,no
1458340099876442118,no
1458339946452946947,no
1458339742995603457,no
1458339721487212549,no
1458339670031540224,no
1458339629464162304,no
1458339145676361728,no
1458339074222215168,no
1458338914259791872,no
1458338873352679427,no
1458338792750915588,no
1458337781978177538,no
1458337694073847810,no
1458337514473787395,no
1458336965296893954,no
1458336678075064324,no
1458336398575026179,no
1458336332925714439,no
1458336283080761348,no
1458335815457673219,no
1458335418865364994,no
1458334508323950595,no
1458334486878433281,no
1458334234175705088,no
1458333666946519041,no
1458333630615461894,no
1458333603377647616,no
1458333584905969675,no
1458333496036913154,no
1458333445243871236,no
1458333112757211141,no
1458333094684078087,no
1458333012093902849,no
1458332976945659906,no
1458332952274915329,no
1458332889330995201,no
1458332635306991626,no
1458332564809265153,no
1458332498027589636,no
1458332369266610177,no
1458331795808669699,no
1458331255263596550,no
1458331136095096833,no
1458330882310348800,no
1458330776966242305,no
1458330422014840835,no
1458330396194578444,no
1458330309188018177,no
1458329986314686466,no
1458329657263235075,no
1458329602003283969,no
1458328746058977281,no
1458328746046414850,no
1458328665234759685,no
1458328612654829568,no
1458328469759168519,no
1458328276703846401,no
1458328081156874241,no
1458327928261984257,no
1458327888134955013,no
1458327543371665415,no
1458327471141568513,no
1458327320054353920,no
1458326672856338432,no
1458324585582104576,no
1458324372356153344,no
1458324253431017473,no
1458324021993349133,no
1458323816749453315,no
1458323572489863168,no
1458323281031929867,no
1458323060273025030,no
1458322848112644098,no
1458322811869483013,no
1458322778290069504,no
1458322716101328896,no
1458322631191638022,no
1458322317919100928,no
1458322137777938436,no
1458322116470718465,no
1458321691122147328,no
1458321348732801024,no
1458320912990699521,no
1458320737526325248,no
1458320656307826691,no
1458320412014637062,no
1458319865278775299,no
1458319648097968128,no
1458319415578038278,no
1458319380572430337,no
1458319198099103748,no
1458318995447324673,no
1458318898139316227,no
1458318625887109121,no
1458318373075361793,no
1458318093114085380,no
1458317716679499780,no
1458317634647171087,no
1458316495327535108,no
1458316394370682883,no
1458316317153497089,no
1458316100425371648,no
1458315582940585984,no
1458314976645558276,no
1458314856751316996,no
1458314704657387525,no
1458314333855703040,no
1458314236778659841,no
1458313539785949185,no
1458313532651548673,no
1458313473570476033,no
1458313278011031552,no
1458312918404157440,no
1458312886036484096,no
1458312831397502976,no
1458312756801593345,no
1458312731954716677,no
1458312613381689345,no
1458312324956057607,no
1458311360924823552,no
1458310747344314369,no
1458310718659657728,no
1458309698189361154,no
1458309598977331203,no
1458309262145462272,no
1458309261449121792,no
1458309239135354884,no
1458308830891282439,no
1458308702138687490,no
1458308624107855875,no
1458308566025216000,no
1458307815370485761,no
1458307491360612353,no
1458307063814103040,no
1458306882725023751,no
1458306528369262594,no
1458306274412711936,no
1458306231672741888,no
1458306159769706496,no
1458306122176245762,no
1458305952998838272,no
1458305920832716800,no
1458305614321442818,no
1458305406451605508,no
1458305400256663557,no
1458305390240616449,no
1458305387099271168,no
1458305292844732419,no
1458305222841753604,no
1458304477237235715,no
1458304439455035396,no
1458304047937634308,no
1458304038605410310,no
1458303852181078016,no
1458303821457801219,no
1458303690469634050,no
1458303207151738884,no
1458303115481042949,no
1458303046392373248,no
1458303019364331524,no
1458302930210197504,no
1458302390268874752,no
1458302248925208578,no
1458302198954160130,no
1458301598837313536,no
1458301559037698050,no
1458301384042835977,no
1458300941212557314,no
1458300695753469957,no
1458300628086689792,no
1458300205015703555,no
1458299478176407553,no
1458299426963959810,no
1458299065222025216,no
1458298743007039495,no
1458298351565381636,no
1458297901575196675,no
1458297901566857223,no
1458297896202170368,no
1458297591154847744,no
1458297196563111937,no
1458297096923013121,no
1458296561574813696,no
1458296254614720515,no
1458296070572810240,no
1458295950166855682,no
1458295907959574528,no
1458295137461735428,no
1458295117542998017,no
1458295082105323523,no
1458295012995776512,no
1458294782636306435,no
1458294561651007494,no
1458294558882766854,no
1458294477546668034,no
1458294422785957889,no
1458294324869935108,no
1458294280720732166,no
1458294010888560643,no
1458293994266398723,no
1458293954420510723,no
1458293605257330696,no
1458292875326734339,no
1458292869987332101,no
1458292743806099456,no
1458292690798678016,no
1458292676382507014,no
1458292314661691393,no
1458292253877686273,no
1458292179567353862,no
1458291610052022277,no
1458291512366731264,no
1458291481370718212,no
1458291424533917697,no
1458291144970973185,no
1458291063731494916,no
1458291027928887298,no
1458290993820667906,no
1458290837180141569,no
1458290823997558788,no
1458290735753617409,no
1458290492328775681,no
1458290347642023939,no
1458290285142708225,no
1458290248979337224,no
1458289834947010562,no
1458289747672158208,no
1458289735072313345,no
1458289359103291397,no
1458289171349393410,no
1458289022137102338,no
1458288813315280897,no
1458288751248035843,no
1458288648927985665,no
1458288512390909953,no
1458287887280189440,no
1458287775581618181,no
1458287709479325696,no
1458287525387243524,no
1458287286580400129,no
1458287126085242883,no
1458287082657312772,no
1458287053741953031,no
1458287004144177156,no
1458286818961412101,no
1458286750028079105,no
1458286717736210439,no
1458286532981399553,no
1458286214474354694,no
1458286188389969923,no
1458286031829147655,no
1458285949868257284,no
1458285934017925122,no
1458285606920986626,no
1458285130569506825,no
1458284976185561088,no
1458284772321415169,no
1458284671025000451,no
1458284293873098758,no
1458284293806075907,no
1458284136335020036,no
1458284015652200450,no
1458283830528385030,no
1458283740912836614,no
1458283637619580928,no
1458283623459827716,no
1458283553364398083,no
1458283465258909697,no
1458283280835432448,no
1458283056880623619,no
1458282816773390336,no
1458282795055280129,no
1458282773374849024,no
1458282294037434370,no
1458282190463176704,no
1458282005481734144,no
1458281949102055425,no
1458281607618613252,no
1458280807643193347,no
1458280516931792896,no
1458280430575230976,no
1458280027951443971,no
1458279095264063491,no
1458278966897389572,no
1458278840220983300,no
1458278577355595778,no
1458278548775620608,no
1458278347004338176,no
1458278310753054721,no
1458278034721714177,no
1458277528288694279,no
1458277335266996227,no
1458277303155310599,no
1458277285811871749,no
1458276884022583298,no
1458276847721095174,no
1458276315119947779,no
1458276077617524738,no
1458275799799304194,no
1458275706593480706,no
1458275615195349003,no
1458275574984630276,no
1458275313335644167,no
1458275061652152321,no
1458275017653882891,no
1458274991674380291,no
1458274964524654593,no
1458274939404947460,no
1458274783813152773,no
1458274483287040009,no
1458274400961183744,no
1458274298335055876,no
1458273971149975557,no
1458273766035836933,no
1458273708582260737,no
1458273671697498112,no
1458273406953025540,no
1458273177654673409,no
1458273052467216385,no
1458272795511693313,no
1458272729421987846,no
1458272663604891662,no
1458272640255336449,no
1458272124041416705,no
1458272111105961993,no
1458271895363723264,no
1458271887201652738,no
1458271656569344005,no
1458270595817345027,no
1458270454083424256,no
1458269812509970434,no
1458269218009354251,no
1458269185226780679,no
1458269119107801092,no
1458268955798343686,no
1458268673244807179,no
1458268659114119168,no
1458268621659115526,no
1458268276471910406,no
1458267771708526595,no
1458267737030004738,no
1458267653160636421,no
1458267636379185153,no
1458267621896372226,no
1458267045775257601,no
1458266561224093701,no
1458266426125340674,no
1458266412670021641,no
1458266327538352130,no
1458265804013817861,no
1458265755120594944,no
1458265735701143552,no
1458265567844966400,no
1458265437465153536,no
1458265405122879488,no
1458265104693092352,no
1458265009008611330,no
1458264859573903362,no
1458264448519454720,no
1458264377656741889,no
1458264366793564166,no
1458264171561238531,no
1458263987565457410,no
1458263861782454274,no
1458263848616484875,no
1458263779242770433,no
1458263708740710405,no
1458263672183312391,no
1458263624959635461,no
1458263487881351176,no
1458263473411006474,no
1458263295652032514,no
1458263066559143936,no
1458262984061378560,no
1458262897306398720,no
1458262565935476736,no
1458262465486131203,no
1458261946428440580,no
1458261922000740370,no
1458261670799761411,no
1458261186617741312,no
1458261025451614213,no
1458260939569049610,no
1458260915749539844,no
1458260731619536897,no
1458260511762571272,no
1458260395693649921,no
1458260260427272192,no
1458260155217289221,no
1458260002343428099,no
1458259555956273152,no
1458259292180688902,no
1458259212925120517,no
1458259007278239745,no
1458258327834546178,no
1458258021516300292,no
1458257940675284993,no
1458257848060755973,no
1458257749394038785,no
1458257706737930244,no
1458257260979924996,no
1458257042976641029,no
1458257034906849286,no
1458256876274073604,no
1458256786440560650,no
1458256720946470918,no
1458256643527938051,no
1458256622980108290,no
1458256557343391749,no
1458256512137170946,no
1458256349687599109,no
1458256275653922819,no
1458256080199294983,no
1458255937886728193,no
1458255898380541956,no
1458255890302357504,no
1458255806512734210,no
1458255751659626502,no
1458255661612032007,no
1458255389615693824,no
1458255354287071237,no
1458255055342215169,no
1458254939692613635,no
1458254827239219205,no
1458254760125992962,no
1458254732816830468,no
1458254638780719106,no
1458254603791880194,no
1458254599861714951,no
1458254283686629382,no
1458254197644689409,no
1458254126832250880,no
1458254015075061761,no
1458253984037318660,no
1458253893670944769,no
1458253848376664064,no
1458253824582426625,no
1458253700024131585,no
1458253587839062025,no
1458253546059702282,no
1458253188084158471,no
1458253139489042440,no
1458252933070475270,no
1458252810580070401,no
1458252775389908994,no
1458252521168846849,no
1458252427681943556,no
1458252125788647431,no
1458252115638308869,no
1458251868195500033,no
1458251865376894976,no
1458251739648299010,no
1458251683608219651,no
1458251441190146053,no
1458251387612041224,no
1458251373393424387,no
1458251289662476291,no
1458251241604091907,no
1458251127942750211,no
1458250780016787458,no
1458250755501088770,no
1458250701109407744,no
1458250691441528834,no
1458250577465511943,no
1458250320182607875,no
1458249835987947524,no
1458249304884219904,no
1458249262974779397,no
1458249013585747970,no
1458248714280185860,no
1458248524907237378,no
1458248339489689609,no
1458248304848818179,no
1458248266936725508,no
1458248120496582656,no
1458248007892209667,no
1458247897938550790,no
1458247675237658627,no
1458247610066690058,no
1458247488561836033,no
1458247399751651329,no
1458247380025872388,no
1458247183489175555,no
1458247044657725442,no
1458246844799090689,no
1458246736565182468,no
1458246700057825291,no
1458246552267284480,no
1458246521271504900,no
1458246512652263426,no
1458246474039443460,no
1458246424890523648,no
1458246408557920257,no
1458246278106681356,no
1458246227192172548,no
1458246178735329285,no
1458245967145316354,no
1458245844063293441,no
1458245754246602757,no
1458245749125177352,no
1458245589901086720,no
1458245497085382657,no
1458245495411945478,no
1458245432610545666,no
1458245251995521026,no
1458245248954486786,no
1458245106692235271,no
1458244995350077444,no
1458244982146543619,no
1458244834980945921,no
1458244414136995842,no
1458243888104214536,no
1458243793883328517,no
1458243761159372800,no
1458243749021196290,no
1458243683288027137,no
1458243645593866246,no
1458243598932185091,no
1458243492765966336,no
1458243319624912899,no
1458243209730138121,no
1458243118768271362,no
1458243115580416002,no
1458243034181685253,no
1458242995355013125,no
1458242952128520195,no
1458242824894238722,no
1458242634972082183,no
1458242504449576961,no
1458242375864758275,no
1458242334978682882,no
1458242178556182536,no
1458242140593664005,no
1458242059832287234,no
1458241900725497856,no
1458241811311312898,no
1458241782701907977,no
1458241720546643968,no
1458241677118910468,no
1458241632789311490,no
1458241554775257091,no
1458241338143490049,no
1458241297165307905,no
1458241252810530820,no
1458241092533506054,no
1458240855618187264,no
1458240697149140996,no
1458240578752327689,no
1458240498246819847,no
1458240450444214279,no
1458240123355611138,no
1458240120901935107,no
1458239781146701825,no
1458239749848649729,no
1458239656479236101,no
1458239450857631746,no
1458239380250718208,no
1458239375494549508,no
1458238738077679623,no
1458238566304206855,no
1458238565012230147,no
1458238557861056520,no
1458238451795460098,no
1458238426038341637,no
1458238294400065540,no
1458238227953881098,no
1458238003365613574,no
1458237998387146757,no
1458237990262738952,no
1458237826345046018,no
1458237623424598016,no
1458237583444611073,no
1458237577958416398,no
1458237561931972610,no
1458237428238487558,no
1458237325239066630,no
1458237210579324928,no
1458237162072068096,no
1458237067641622529,no
1458237042308038656,no
1458236738896236548,no
1458236735138136067,no
1458236632717348866,no
1458236438345039875,no
1458236437065830405,no
1458236347391557637,no
1458236081296445440,no
1458236062208307200,no
1458235968272617472,no
1458235949092114435,no
1458235929437609994,no
1458235466122137607,no
1458235303748120580,no
1458235248253280256,no
1458235143106273292,no
1458235025288097804,no
1458234718382608387,no
1458234623062941700,no
1458234304627023872,no
1458234275581542412,no
1458233997998403589,no
1458233958597111812,no
1458233946605457412,no
1458233937348677633,no
1458233889365893129,no
1458233861897289731,no
1458233766573481984,no
1458233697501532166,no
1458233552252903424,no
1458233468463329283,no
1458233302628904966,no
1458233184454389766,no
1458233152351186945,no
1458232932443820040,no
1458232931575648259,no
1458232744358653956,no
1453703464949846022,no
1453700341497794564,no
1453641774086361094,no
1453589149051670529,no
1453580949833277440,no
1453572755681579018,no
1453512542408564739,no
1453500155987173378,no
1453492096967532546,no
1453483638541234178,no
1453432798631669767,no
1453424531608117249,no
1453391754841972743,no
1453375011742494730,no
1453359311917395968,no
1453351537426763784,no
1453326433535811584,no
1453323181578674190,no
1453306300021067783,no
1453293065263845386,no
1453280904491700235,no
1453256954751721473,no
1453180940675604485,no
1453141107710341125,no
1453132616257921030,no
1453124687127584770,no
1453116053018615818,no
1453108413454602251,no
1453099852288626691,no
1453095759868538886,no
1453092717932777472,no
1453087873960398853,no
1453071445446303749,no
1453023030955888641,no
1453015251243393053,no
1453006985578827786,no
1452999092406206470,no
1452964917720539146,no
1452893082203136001,no
1452818497097117706,no
1452802762387959818,no
1452627369919975431,no
1452605060425388036,no
1452500176451538948,no
1452285024582127617,no
1452262100051562501,no
1452221586493382662,no
1452194329242525699,no
1451798060598759427,no
1451760570680631298,no
1451655042621116425,no
1451637502570340354,no
1451605310066593802,no
1451571876543803397,no
1451556123731972098,no
1451515865942401026,no
1451414112504795147,no
1451390945203826691,no
1451377977992917011,no
1451353149441253384,no
1451330000154681347,no
1451312846239936512,no
1451296688702959629,no
1451258374990016517,no
1451254458944348161,no
1451224434589765638,no
1451202323867262978,no
1451195972231458826,no
1451186918822084610,no
1451171436874326021,no
1451156595287674880,no
1451153266956505090,no
1451144986523799553,no
1451141218004570116,no
1451060316775895042,no
1451036706853982211,no
1450995680919556101,no
1450904980710477825,no
1450822745726595072,no
1450796460010872833,no
1450792664857784325,no
1450735712937119745,no
1450722687081402370,no
1450717339863994368,no
1450682968121348096,no
1450582618882428928,no
1450559941031440385,no
1450499504772366339,no
1450490369033089033,no
1450472514304593921,no
1450462073482358793,no
1450431582129512450,no
1450404355434323973,no
1450383294802145282,no
1450329109679251457,no
1450328440821981184,no
1450318222402719749,no
1450311290908446726,no
1450255347663441928,no
1450244537151070215,no
1450188718673911811,no
1450178326870511616,no
1450148814971604994,no
1450112215101681667,no
1450101009750056962,no
1450097337183920128,no
1450086706925932548,no
1450059257135734789,no
1450014139582136320,no
1450007260806238208,no
1449948591381000194,no
1449748173291855876,no
1449706885595213831,no
1449691725224685568,no
1449659466203508737,no
1449378345301553158,no
1449367220828704769,no
1449290345783648257,no
1449282219403526150,no
1449236432644681729,no
1449140669503639554,no
1449130449947828230,no
1449119532405121027,no
1449119144423661568,no
1449098915446464514,no
1449080176793505802,no
1449065653420310529,no
1449065067614507012,no
1449034882412433410,no
1449027318819786767,no
1449021006924898305,no
1449012835640610827,no
1449004406037520398,no
1449003103974481924,no
1448997125166145542,no
1448989650308239362,no
1448985758300213248,no
1448981248945307649,no
1448968463477841922,no
1448861458842988551,no
1448861190528978952,no
1448771848905367559,no
1448755491560058885,no
1448754569102647299,no
1448730573837639688,no
1448718670054793221,no
1448702810556674048,no
1448688810578092034,no
1448679995069579271,no
1448672446035472387,no
1448667115091894277,no
1448661942944481291,no
1448650124725403655,no
1448648902173872140,no
1448638491609423872,no
1448635930114408448,no
1448627227181162497,no
1448622243576262657,no
1448619604381605900,no
1448607865963438082,no
1448603867923496964,no
1448590478643970060,no
1448589400087023619,no
1448581181302263809,no
1448500551474372609,no
1448420690156208129,no
1448335592446640128,no
1448320068773990405,no
1448311683999535111,no
1448299883165851657,no
1448267124858884099,no
1448198689013604353,no
1448193313492946944,no
1448160203698999297,no
1448148420439445505,no
1448111851968024576,no
1448100105689735170,no
1448010475527081985,no
1447974863642275847,no
1447963974344003587,no
1447948260514148352,no
1447940469376405520,no
1447925310381596689,no
1447910049851092993,no
1447895316762611712,no
1447893270214987776,no
1447790299514822657,no
1447788131604856832,no
1447780131292995584,no
1447774553309163520,no
1447730101022597120,no
1447592513703976965,no
1447539819119321088,no
1447511417008107520,no
1447506536755089412,no
1447442304403394566,no
1447415251587244035,no
1447412410529292288,no
1447177354976055297,no
1447154986668986372,no
1447141134485147651,no
1447095805026856967,no
1446990140115755011,no
1446989884342870022,no
1446982342887755781,no
1446805934039314432,no
1446788781483466753,no
1446784777743392772,no
1446778715724152839,no
1446686861875761157,no
1446583650036899841,no
1446575092939493382,no
1446567322634776578,no
1446564106979401730,no
1446520841819369474,no
1446516678733418502,no
1446505810457239564,no
1446490906174148613,no
1446474561428631554,no
1446446337973800967,no
1446415866502033408,no
1446372284416077828,no
1446324990291361792,no
1446226371219533828,no
1446159153525927941,no
1446150852733980677,no
1446143433538686977,no
1446142147216953355,no
1446128217656475670,no
1446098897009618946,no
1446096105285066753,no
1446067957386391554,no
1446022813937176576,no
1445981486226759685,no
1445973932792758279,no
1445933266339565568,no
1445804126575620101,no
1445757333884207108,no
1445752536250548230,no
1445731649321320448,no
1445721751195893763,no
1445701048128065537,no
1445569829524570118,no
1445509369077006350,no
1445433939624136721,no
1445428017963012099,no
1445418937685090304,no
1445413438142902278,no
1445398596472524812,no
1445383845013082121,no
1445374363998597127,no
1445365705906524164,no
1445355537395331075,no
1445343133072510986,no
1445330067677192199,no
1445268440609169408,no
1445243735181336576,no
1445077274760556559,no
1445025806800105475,no
1445002812514054144,no
1444930376527458304,no
1444603712819929093,no
1444462841361100801,no
1444263453233926154,no
1444044626369912840,no
1444027047710494723,no
1444021208232628224,no
1444015844569321527,no
1443976652367831073,no
1443971427028414464,no
1443969190512234496,no
1443923996978913312,no
1443916343263305756,no
1443915206195879972,no
1443903240677040129,no
1443885961784463392,no
1443788546653962246,no
1443692467757400066,no
1443682225627803655,no
1443614305652551684,no
1443606737152577536,no
1443589095075160066,no
1443569067126894599,no
1443561358906335234,no
1443546242764746757,no
1443538639959609344,no
1443537671419219971,no
1443503583786373127,no
1443498522804903942,no
1443411230748708867,no
1443285135726727177,no
1443274679406546946,no
1443264240601735175,no
1443259645007630352,no
1443251795501924367,no
1443236834293714949,no
1443228077853605888,no
1443221554352082948,no
1443214387846828032,no
1443206664182710274,no
1443188949309083648,no
1443108394764734469,no
1443085101844340736,no
1443074495321890818,no
1443068963353776131,no
1442957417650606082,no
1442912034681622528,no
1442893380673937425,no
1442886937044525059,no
1442864478496821253,no
1442844244176162816,no
1442836677278502912,no
1442824872875470849,no
1442821137818394625,no
1442810445015003136,no
1442640559487733763,no
1442598672169115654,no
1442562319888777220,no
1442553793325973507,no
1442549713237123072,no
1442534988533088260,no
1442515624719233026,no
1442460732499525634,no
1442448107321634817,no
1442445346618097665,no
1442444901451538432,no
1442353571303886853,no
1442157300253343747,no
1442097037563121665,no
1442066890126462979,no
1442036407057408002,no
1442021508411498496,no
1442006210312540160,no
1441991079709057026,no
1441456768111071235,no
1441436978101161988,no
1441424746143535106,no
1441409536368185344,no
1441388264556875795,no
1441380085806690310,no
1441374534553063436,no
1441212352863506444,no
1441207054098567172,no
1441148995783434246,no
1441051508456390663,no
1441040901296607234,no
1441039676421419008,no
1441012812231360512,no
1441010524968398848,no
1440904885315178499,no
1440897316140068864,no
1440865524846632962,no
1440823232404230149,no
1440791466444394500,no
1440763087494156292,no
1440757673520103431,no
1440752340135383043,no
1440717591572484096,no
1440707964264796160,no
1440690256215359498,no
1440655318258618377,no
1440626677961351168,no
1440542237536882697,no
1440526537078370308,no
1440462630431330306,no
1440440867676819472,no
1440425452779180034,no
1440400949772619776,no
1440395844318945281,no
1440284739764506637,no
1440273546190594058,no
1440194601847902216,no
1440165137130745860,no
1440053851613110276,no
1440038296881557514,no
1440032762224726016,no
1439964774276771843,no
1439936192821276672,no
1439926530335989765,no
1439909919533248514,no
1439879209757859842,no
1439847546340483072,no
1439812930216677376,no
1439807595913613317,no
1439802482285326339,no
1439541024305602566,no
1439481129824710663,no
1439473036495921156,no
1439467674736680960,no
1439462269537112064,no
1439456832960057346,no
1439197518529642505,no
1439167049880702977,no
1439089297701834758,no
1438993709593468932,no
1438973934070910984,no
1438938513379143681,no
1438926766853312520,no
1438895559063003137,no
1438880452543188994,no
1438865587833290753,no
1438850299939205120,no
1438832574873415684,no
1438820088627572737,no
1438777514411929604,no
1438774971678044162,no
1438749679416643584,no
1438730475078565888,no
1438714870032211970,no
1438707912587743235,no
1438677449731149826,no
1438642604808232960,no
1438638882434830336,no
1438568407109095425,no
1438533315548651527,no
1438525722251993088,no
1438495407559020545,no
1438489914727874563,no
1438486252781768707,no
1438478536516542479,no
1438445429046272008,no
1438418386007085057,no
1438331397073158148,no
1438305625818214405,no
1438299727594917892,no
1438292667885043716,no
1438217228768452608,no
1438211771463053318,no
1438203437355831300,no
1438178798428643336,no
1438170495820644358,no
1438142164786204681,no
1438111587433336837,no
1438100508426874881,no
1438093993263386629,no
1438065607837208578,no
1438060648743776263,no
1438054446043443203,no
1438051232501977088,no
1438006964064329728,no
1438001693883576321,no
1437996253590208512,no
1437990837976186880,no
1437975650778890240,no
1437892966027202563,no
1437856044642799616,no
1437807312354353156,no
1437783691837726720,no
1437778147617955841,no
1437761889497460742,no
1437712538788143109,no
1437686179747581952,no
1437681493309014017,no
1437673105707655168,no
1437628566297092099,no
1437611904608911361,no
1437464427100581893,no
1437454048773484546,no
1437442004330455043,no
1437405320163336197,no
1437387214808391687,no
1437356105491943425,no
1437278297025564675,no
1437265649869410305,no
1437070396130463750,no
1437061090584584194,no
1437039714020827142,no
1437032512459616264,no
1437017143892054017,no
1436952238308667394,no
1436948204696784897,no
1436684703466024960,no
1436608732763508739,no
1436602273501753349,no
1436594120915554305,no
1436549328374480901,no
1436540628620435458,no
1436358911045607428,no
1436343747793629188,no
1436328715135459332,no
1436319330178904077,no
1436257890906554368,no
1436251851037372425,no
1436245811399217152,no
1436223545168875521,no
1436205294304915462,no
1436197798609829891,no
1436192544615014402,no
1436189823631609860,no
1436183952537137152,no
1436178679210598400,no
1436060636937658370,no
1436047631382368258,no
1436025868472750089,no
1436022804764319746,no
1436018059987361796,no
1435995422875660302,no
1435982964555407360,no
1435981470305341441,no
1435966372153024513,no
1435954499701587982,no
1435906583834288129,no
1435827429050880001,no
1435821965210685440,no
1435816498107387905,no
1435751285542764544,no
1435745391295844354,no
1435739548403838983,no
1435701514119516161,no
1435665246052655109,no
1435654131751006210,no
1435632253325950977,no
1435577575569494022,no
1435556258124378114,no
1435548075012001797,no
1435527758927568899,no
1435459200730157059,no
1435453679960838146,no
1435378708915818498,no
1435345708140347394,no
1435340102671212553,no
1435282167278358531,no
1435275875625406472,no
1435270497751666695,no
1435270227693088776,no
1435265208952385539,no
1435258888606076938,no
1435211291359121412,no
1435204925659754497,no
1435110885140230146,no
1435106165558554624,no
1435091586552115203,no
1434938373685321729,no
1434932077959467022,no
1434895212283842575,no
1434886453897609216,no
1434870986000719874,no
1434864995142148096,no
1434845390986170370,no
1434841361551855616,no
1434804397716946944,no
1434779234799603719,no
1434507621629894664,no
1434507371259236361,no
1434440945181904898,no
1434409728508104709,no
1434369592869068801,no
1434214710711312386,no
1434124110091669508,no
1434093550086594569,no
1434078546926899201,no
1434062444142465027,no
1434024445614690308,no
1433873772663160832,no
1433840426767818789,no
1433836155179520000,no
1433830520484470813,no
1433824858488643586,no
1433808750024986626,no
1433784265079144455,no
1433741126037614604,no
1433583524712525832,no
1433495587224276994,no
1433484592380588036,no
1433461951976378370,no
1433456418586247175,no
1433451583518425091,no
1433446490429591553,no
1433414490763169794,no
1433399902441193475,no
1433284428776701964,no
1433279308139696131,no
1433218142524919813,no
1433173203611000835,no
1433169402262925324,no
1433166448923402245,no
1433137142105006086,no
1433112469208195076,no
1433091383594733571,no
1433037007924744196,no
1433032455259369474,no
1433021917326462985,no
1433008377869766660,no
1432979154379714563,no
1432975233183588354,no
1432835262820855813,no
1432784204908175363,no
1432764516266352643,no
1432754170197463045,no
1432731495429545988,no
1432682121970208771,no
1432669598453743629,no
1432599918150131717,no
1432495013452189697,no
1432467944655699969,no
1432457478223052810,no
1432423855084146690,no
1432398864749719552,no
1432357186529906699,no
1432353503436066822,no
1432313450793943046,no
1432308240222756864,no
1432282510138957825,no
1432235494851727365,no
1432197359757369346,no
1432192216118726657,no
1432162354947665924,no
1432141296282521608,no
1432117567183802372,no
1432112131009245192,no
1432011148795207686,no
1431631995910696962,no
1431626862384517127,no
1431356449456799746,no
1431350634721259526,no
1431344942434107393,no
1431339863136247810,no
1431323177163104262,no
1431309642823569413,no
1431256997073129483,no
1431247745260703745,no
1431240165259980802,no
1431232609078726659,no
1431220681090510849,no
1431202913938989059,no
1431185952148496384,no
1431159462660825089,no
1431155421675495424,no
1431090348969840645,no
1431032548466077702,no
1430992284015857668,no
1430986626986086405,no
1430980981280870407,no
1430943263897395202,no
1430937692024475648,no
1430900774695890955,no
1430893429098049550,no
1430885500437635079,no
1430860530978332684,no
1430829886634086400,no
1430735081778434048,no
1430712508168523783,no
1430576996967387137,no
1430566412142186502,no
1430561385138774020,no
1430541203880267783,no
1430538400042467331,no
1430523745492520963,no
1430481088099540993,no
1430471281699348483,no
1430446095642075137,no
1430443506733101056,no
1430411595843313668,no
1430380216267026433,no
1430319045581189124,no
1430315943880761344,no
1430292950966317056,no
1430275743208988673,no
1430243015206055943,no
1430235100894072835,no
1430226724009152513,no
1430218571318181893,no
1430213392812417024,no
1430153021552529422,no
1430137896221216770,no
1430137277666275332,no
1430109443694514176,no
1430078122054012936,no
1430025540715622402,no
1430017885884329984,no
1429972958697693185,no
1429914210939637765,no
1429889334698659863,no
1429862190719324163,no
1429843651451133958,no
1429828303704272897,no
1429815518668730370,no
1429813472955707392,no
1429798285653467136,no
1429742098941624320,no
1429740135185272837,no
1429672259199832068,no
1429664493781622788,no
1429656663145988098,no
1429641812776525827,no
1429541754433310724,no
1429533921251889168,no
1429525617683349507,no
1429501321569357834,no
1429493705384382465,no
1429485893337993223,no
1428788734284107776,no
1428754753299746817,no
1428749954227527682,no
1428703498099695624,no
1428692791316582401,no
1428571286184280066,no
1428567959090384898,no
1428516690355183620,no
1428509113974153220,no
1428501449244299266,no
1428493415990312966,no
1428485367251013632,no
1428477769445527559,no
1428462254584995842,no
1428427220096327683,no
1428332272768495632,no
1428322357089914889,no
1428236437472808961,no
1428213125250170886,no
1428203814973186053,no
1428190747124281344,no
1428151221374828544,no
1428109573643177984,no
1428093211415826436,no
1428078945908502533,no
1428023528578822146,no
1428007275566755841,no
1427912671450566658,no
1427874825423446017,no
1427867135045521411,no
1427813236729073668,no
1427742082987302913,no
1427723498659667974,no
1427667821958422534,no
1427653976636416007,no
1427638881311199247,no
1427631943462572035,no
1427630176163319825,no
1427623778062848000,no
1427611980232339463,no
1427443645544796163,no
1427366596113158151,no
1427348618613182489,no
1427235128523333632,no
1427230220579483652,no
1427209403959332870,no
1427186681552285701,no
1427144415592816646,no
1427118681029545984,no
1426879091672854530,no
1426836996526419969,no
1426802854661173248,no
1426789003618029568,no
1426586162903330819,no
1426327699572891650,no
1426319109311062029,no
1426218428130480130,no
1426206715440209926,no
1426196970494963714,no
